2018-06-20, BUY ATTEMPT, 185.20
2018-08-30, NET, +3.10

2018-08-30, BUY ATTEMPT, 224.25
2018-08-31, BUY EXECUTED, 226.51
2018-08-31, SELL ATTEMPT, 226.84
2018-08-31, BUY EXECUTED, 226.51
2018-08-31, SELL ATTEMPT, 226.84
2018-08-31, BUY EXECUTED, 226.51
2018-08-31, SELL ATTEMPT, 226.84
2018-09-04, SELL EXECUTED, 228.41

2018-09-04, SELL EXECUTED, 228.41

2018-09-04, NET, +1.90

2018-09-04, BUY ATTEMPT, 227.57
2018-09-04, SELL EXECUTED, 228.41

2018-09-04, SELL EXECUTED, 228.41

2018-09-04, NET, +1.90

2018-09-04, BUY ATTEMPT, 227.57
2018-09-04, SELL EXECUTED, 228.41

2018-09-04, SELL EXECUTED, 228.41

2018-09-04, NET, +1.90

2018-09-04, BUY ATTEMPT, 227.57
2018-09-05, BUY EXECUTED, 228.99
2018-09-05, SELL ATTEMPT, 226.08
2018-09-05, BUY EXECUTED, 228.99
2018-09-05, SELL ATTEMPT, 226.08
2018-09-05, BUY EXECUTED, 228.99
2018-09-05, SELL ATTEMPT, 226.08
2018-09-06, SELL EXECUTED, 226.23

2018-09-06, SELL EXECUTED, 226.23

2018-09-06, NET, -2.76

2018-09-06, BUY ATTEMPT, 222.32
2018-09-06, SELL EXECUTED, 226.23

2018-09-06, SELL EXECUTED, 226.23

2018-09-06, NET, -2.76

2018-09-06, BUY ATTEMPT, 222.32
2018-09-06, SELL EXECUTED, 226.23

2018-09-06, SELL EXECUTED, 226.23

2018-09-06, NET, -2.76

2018-09-06, BUY ATTEMPT, 222.32
2018-09-07, BUY EXECUTED, 221.85
2018-09-07, SELL ATTEMPT, 220.53
2018-09-07, BUY EXECUTED, 221.85
2018-09-07, SELL ATTEMPT, 220.53
2018-09-07, BUY EXECUTED, 221.85
2018-09-07, SELL ATTEMPT, 220.53
2018-09-10, SELL EXECUTED, 220.95

2018-09-10, SELL EXECUTED, 220.95

2018-09-10, NET, -0.90

2018-09-10, BUY ATTEMPT, 217.57
2018-09-10, SELL EXECUTED, 220.95

2018-09-10, SELL EXECUTED, 220.95

2018-09-10, NET, -0.90

2018-09-10, BUY ATTEMPT, 217.57
2018-09-10, SELL EXECUTED, 220.95

2018-09-10, SELL EXECUTED, 220.95

2018-09-10, NET, -0.90

2018-09-10, BUY ATTEMPT, 217.57
2018-09-11, BUY EXECUTED, 218.01
2018-09-11, SELL ATTEMPT, 223.07
2018-09-11, BUY EXECUTED, 218.01
2018-09-11, SELL ATTEMPT, 223.07
2018-09-11, BUY EXECUTED, 218.01
2018-09-11, SELL ATTEMPT, 223.07
2018-09-12, SELL EXECUTED, 224.94

2018-09-12, SELL EXECUTED, 224.94

2018-09-12, NET, +6.93

2018-09-12, BUY ATTEMPT, 220.30
2018-09-12, SELL EXECUTED, 224.94

2018-09-12, SELL EXECUTED, 224.94

2018-09-12, NET, +6.93

2018-09-12, BUY ATTEMPT, 220.30
2018-09-12, SELL EXECUTED, 224.94

2018-09-12, SELL EXECUTED, 224.94

2018-09-12, NET, +6.93

2018-09-12, BUY ATTEMPT, 220.30
2018-09-13, BUY EXECUTED, 223.52
2018-09-13, SELL ATTEMPT, 225.62
2018-09-13, BUY EXECUTED, 223.52
2018-09-13, SELL ATTEMPT, 225.62
2018-09-13, BUY EXECUTED, 223.52
2018-09-13, SELL ATTEMPT, 225.62
2018-09-14, SELL EXECUTED, 225.75

2018-09-14, SELL EXECUTED, 225.75

2018-09-14, NET, +2.23

2018-09-14, BUY ATTEMPT, 223.06
2018-09-14, SELL EXECUTED, 225.75

2018-09-14, SELL EXECUTED, 225.75

2018-09-14, NET, +2.23

2018-09-14, BUY ATTEMPT, 223.06
2018-09-14, SELL EXECUTED, 225.75

2018-09-14, SELL EXECUTED, 225.75

2018-09-14, NET, +2.23

2018-09-14, BUY ATTEMPT, 223.06
2018-09-17, BUY EXECUTED, 222.15
2018-09-17, SELL ATTEMPT, 217.12
2018-09-17, BUY EXECUTED, 222.15
2018-09-17, SELL ATTEMPT, 217.12
2018-09-17, BUY EXECUTED, 222.15
2018-09-17, SELL ATTEMPT, 217.12
2018-09-18, SELL EXECUTED, 217.79

2018-09-18, SELL EXECUTED, 217.79

2018-09-18, NET, -4.36

2018-09-18, BUY ATTEMPT, 217.48
2018-09-18, SELL EXECUTED, 217.79

2018-09-18, SELL EXECUTED, 217.79

2018-09-18, NET, -4.36

2018-09-18, BUY ATTEMPT, 217.48
2018-09-18, SELL EXECUTED, 217.79

2018-09-18, SELL EXECUTED, 217.79

2018-09-18, NET, -4.36

2018-09-18, BUY ATTEMPT, 217.48
2018-09-19, BUY EXECUTED, 218.50
2018-09-19, SELL ATTEMPT, 217.61
2018-09-19, BUY EXECUTED, 218.50
2018-09-19, SELL ATTEMPT, 217.61
2018-09-19, BUY EXECUTED, 218.50
2018-09-19, SELL ATTEMPT, 217.61
2018-09-20, SELL EXECUTED, 220.24

2018-09-20, SELL EXECUTED, 220.24

2018-09-20, NET, +1.74

2018-09-20, BUY ATTEMPT, 219.26
2018-09-20, SELL EXECUTED, 220.24

2018-09-20, SELL EXECUTED, 220.24

2018-09-20, NET, +1.74

2018-09-20, BUY ATTEMPT, 219.26
2018-09-20, SELL EXECUTED, 220.24

2018-09-20, SELL EXECUTED, 220.24

2018-09-20, NET, +1.74

2018-09-20, BUY ATTEMPT, 219.26
2018-09-21, BUY EXECUTED, 220.78
2018-09-21, SELL ATTEMPT, 216.90
2018-09-21, BUY EXECUTED, 220.78
2018-09-21, SELL ATTEMPT, 216.90
2018-09-21, BUY EXECUTED, 220.78
2018-09-21, SELL ATTEMPT, 216.90
2018-09-24, SELL EXECUTED, 216.82

2018-09-24, SELL EXECUTED, 216.82

2018-09-24, NET, -3.96

2018-09-24, BUY ATTEMPT, 220.02
2018-09-24, SELL EXECUTED, 216.82

2018-09-24, SELL EXECUTED, 216.82

2018-09-24, NET, -3.96

2018-09-24, BUY ATTEMPT, 220.02
2018-09-24, SELL EXECUTED, 216.82

2018-09-24, SELL EXECUTED, 216.82

2018-09-24, NET, -3.96

2018-09-24, BUY ATTEMPT, 220.02
2018-09-25, BUY EXECUTED, 219.75
2018-09-25, SELL ATTEMPT, 221.42
2018-09-25, BUY EXECUTED, 219.75
2018-09-25, SELL ATTEMPT, 221.42
2018-09-25, BUY EXECUTED, 219.75
2018-09-25, SELL ATTEMPT, 221.42
2018-09-26, SELL EXECUTED, 221.00

2018-09-26, SELL EXECUTED, 221.00

2018-09-26, NET, +1.25

2018-09-26, BUY ATTEMPT, 219.65
2018-09-26, SELL EXECUTED, 221.00

2018-09-26, SELL EXECUTED, 221.00

2018-09-26, NET, +1.25

2018-09-26, BUY ATTEMPT, 219.65
2018-09-26, SELL EXECUTED, 221.00

2018-09-26, SELL EXECUTED, 221.00

2018-09-26, NET, +1.25

2018-09-26, BUY ATTEMPT, 219.65
2018-09-27, BUY EXECUTED, 223.82
2018-09-27, SELL ATTEMPT, 224.17
2018-09-27, BUY EXECUTED, 223.82
2018-09-27, SELL ATTEMPT, 224.17
2018-09-27, BUY EXECUTED, 223.82
2018-09-27, SELL ATTEMPT, 224.17
2018-09-28, SELL EXECUTED, 224.79

2018-09-28, SELL EXECUTED, 224.79

2018-09-28, NET, +0.97

2018-09-28, BUY ATTEMPT, 224.96
2018-09-28, SELL EXECUTED, 224.79

2018-09-28, SELL EXECUTED, 224.79

2018-09-28, NET, +0.97

2018-09-28, BUY ATTEMPT, 224.96
2018-09-28, SELL EXECUTED, 224.79

2018-09-28, SELL EXECUTED, 224.79

2018-09-28, NET, +0.97

2018-09-28, BUY ATTEMPT, 224.96
2018-10-01, BUY EXECUTED, 227.95
2018-10-01, SELL ATTEMPT, 226.47
2018-10-01, BUY EXECUTED, 227.95
2018-10-01, SELL ATTEMPT, 226.47
2018-10-01, BUY EXECUTED, 227.95
2018-10-01, SELL ATTEMPT, 226.47
2018-10-02, SELL EXECUTED, 227.25

2018-10-02, SELL EXECUTED, 227.25

2018-10-02, NET, -0.70

2018-10-02, BUY ATTEMPT, 228.48
2018-10-02, SELL EXECUTED, 227.25

2018-10-02, SELL EXECUTED, 227.25

2018-10-02, NET, -0.70

2018-10-02, BUY ATTEMPT, 228.48
2018-10-02, SELL EXECUTED, 227.25

2018-10-02, SELL EXECUTED, 227.25

2018-10-02, NET, -0.70

2018-10-02, BUY ATTEMPT, 228.48
2018-10-03, BUY EXECUTED, 230.05
2018-10-03, SELL ATTEMPT, 231.26
2018-10-03, BUY EXECUTED, 230.05
2018-10-03, SELL ATTEMPT, 231.26
2018-10-03, BUY EXECUTED, 230.05
2018-10-03, SELL ATTEMPT, 231.26
2018-10-04, SELL EXECUTED, 230.78

2018-10-04, SELL EXECUTED, 230.78

2018-10-04, NET, +0.73

2018-10-04, BUY ATTEMPT, 227.20
2018-10-04, SELL EXECUTED, 230.78

2018-10-04, SELL EXECUTED, 230.78

2018-10-04, NET, +0.73

2018-10-04, BUY ATTEMPT, 227.20
2018-10-04, SELL EXECUTED, 230.78

2018-10-04, SELL EXECUTED, 230.78

2018-10-04, NET, +0.73

2018-10-04, BUY ATTEMPT, 227.20
2018-10-05, BUY EXECUTED, 227.96
2018-10-05, SELL ATTEMPT, 223.51
2018-10-05, BUY EXECUTED, 227.96
2018-10-05, SELL ATTEMPT, 223.51
2018-10-05, BUY EXECUTED, 227.96
2018-10-05, SELL ATTEMPT, 223.51
2018-10-08, SELL EXECUTED, 222.21

2018-10-08, SELL EXECUTED, 222.21

2018-10-08, NET, -5.75

2018-10-08, BUY ATTEMPT, 222.99
2018-10-08, SELL EXECUTED, 222.21

2018-10-08, SELL EXECUTED, 222.21

2018-10-08, NET, -5.75

2018-10-08, BUY ATTEMPT, 222.99
2018-10-08, SELL EXECUTED, 222.21

2018-10-08, SELL EXECUTED, 222.21

2018-10-08, NET, -5.75

2018-10-08, BUY ATTEMPT, 222.99
2018-10-09, BUY EXECUTED, 223.64
2018-10-09, SELL ATTEMPT, 226.08
2018-10-09, BUY EXECUTED, 223.64
2018-10-09, SELL ATTEMPT, 226.08
2018-10-09, BUY EXECUTED, 223.64
2018-10-09, SELL ATTEMPT, 226.08
2018-10-10, SELL EXECUTED, 225.46

2018-10-10, SELL EXECUTED, 225.46

2018-10-10, NET, +1.82

2018-10-10, BUY ATTEMPT, 215.61
2018-10-10, SELL EXECUTED, 225.46

2018-10-10, SELL EXECUTED, 225.46

2018-10-10, NET, +1.82

2018-10-10, BUY ATTEMPT, 215.61
2018-10-10, SELL EXECUTED, 225.46

2018-10-10, SELL EXECUTED, 225.46

2018-10-10, NET, +1.82

2018-10-10, BUY ATTEMPT, 215.61
2018-10-11, BUY EXECUTED, 214.52
2018-10-11, SELL ATTEMPT, 213.70
2018-10-11, BUY EXECUTED, 214.52
2018-10-11, SELL ATTEMPT, 213.70
2018-10-11, BUY EXECUTED, 214.52
2018-10-11, SELL ATTEMPT, 213.70
2018-10-12, SELL EXECUTED, 220.42

2018-10-12, SELL EXECUTED, 220.42

2018-10-12, NET, +5.90

2018-10-12, BUY ATTEMPT, 221.34
2018-10-12, SELL EXECUTED, 220.42

2018-10-12, SELL EXECUTED, 220.42

2018-10-12, NET, +5.90

2018-10-12, BUY ATTEMPT, 221.34
2018-10-12, SELL EXECUTED, 220.42

2018-10-12, SELL EXECUTED, 220.42

2018-10-12, NET, +5.90

2018-10-12, BUY ATTEMPT, 221.34
2018-10-15, BUY EXECUTED, 221.16
2018-10-15, SELL ATTEMPT, 216.60
2018-10-15, BUY EXECUTED, 221.16
2018-10-15, SELL ATTEMPT, 216.60
2018-10-15, BUY EXECUTED, 221.16
2018-10-15, SELL ATTEMPT, 216.60
2018-10-16, SELL EXECUTED, 218.93

2018-10-16, SELL EXECUTED, 218.93

2018-10-16, NET, -2.23

2018-10-16, BUY ATTEMPT, 221.38
2018-10-16, SELL EXECUTED, 218.93

2018-10-16, SELL EXECUTED, 218.93

2018-10-16, NET, -2.23

2018-10-16, BUY ATTEMPT, 221.38
2018-10-16, SELL EXECUTED, 218.93

2018-10-16, SELL EXECUTED, 218.93

2018-10-16, NET, -2.23

2018-10-16, BUY ATTEMPT, 221.38
2018-10-17, BUY EXECUTED, 222.30
2018-10-17, SELL ATTEMPT, 220.42
2018-10-17, BUY EXECUTED, 222.30
2018-10-17, SELL ATTEMPT, 220.42
2018-10-17, BUY EXECUTED, 222.30
2018-10-17, SELL ATTEMPT, 220.42
2018-10-18, SELL EXECUTED, 217.86

2018-10-18, SELL EXECUTED, 217.86

2018-10-18, NET, -4.44

2018-10-18, BUY ATTEMPT, 215.27
2018-10-18, SELL EXECUTED, 217.86

2018-10-18, SELL EXECUTED, 217.86

2018-10-18, NET, -4.44

2018-10-18, BUY ATTEMPT, 215.27
2018-10-18, SELL EXECUTED, 217.86

2018-10-18, SELL EXECUTED, 217.86

2018-10-18, NET, -4.44

2018-10-18, BUY ATTEMPT, 215.27
2018-10-19, BUY EXECUTED, 218.06
2018-10-19, SELL ATTEMPT, 218.55
2018-10-19, BUY EXECUTED, 218.06
2018-10-19, SELL ATTEMPT, 218.55
2018-10-19, BUY EXECUTED, 218.06
2018-10-19, SELL ATTEMPT, 218.55
2018-10-22, SELL EXECUTED, 219.79

2018-10-22, SELL EXECUTED, 219.79

2018-10-22, NET, +1.73

2018-10-22, BUY ATTEMPT, 219.88
2018-10-22, SELL EXECUTED, 219.79

2018-10-22, SELL EXECUTED, 219.79

2018-10-22, NET, +1.73

2018-10-22, BUY ATTEMPT, 219.88
2018-10-22, SELL EXECUTED, 219.79

2018-10-22, SELL EXECUTED, 219.79

2018-10-22, NET, +1.73

2018-10-22, BUY ATTEMPT, 219.88
2018-10-23, BUY EXECUTED, 215.83
2018-10-23, SELL ATTEMPT, 221.96
2018-10-23, BUY EXECUTED, 215.83
2018-10-23, SELL ATTEMPT, 221.96
2018-10-23, BUY EXECUTED, 215.83
2018-10-23, SELL ATTEMPT, 221.96
2018-10-24, SELL EXECUTED, 222.60

2018-10-24, SELL EXECUTED, 222.60

2018-10-24, NET, +6.77

2018-10-24, BUY ATTEMPT, 214.34
2018-10-24, SELL EXECUTED, 222.60

2018-10-24, SELL EXECUTED, 222.60

2018-10-24, NET, +6.77

2018-10-24, BUY ATTEMPT, 214.34
2018-10-24, SELL EXECUTED, 222.60

2018-10-24, SELL EXECUTED, 222.60

2018-10-24, NET, +6.77

2018-10-24, BUY ATTEMPT, 214.34
2018-10-25, BUY EXECUTED, 217.71
2018-10-25, SELL ATTEMPT, 219.04
2018-10-25, BUY EXECUTED, 217.71
2018-10-25, SELL ATTEMPT, 219.04
2018-10-25, BUY EXECUTED, 217.71
2018-10-25, SELL ATTEMPT, 219.04
2018-10-26, SELL EXECUTED, 215.90

2018-10-26, SELL EXECUTED, 215.90

2018-10-26, NET, -1.81

2018-10-26, BUY ATTEMPT, 215.55
2018-10-26, SELL EXECUTED, 215.90

2018-10-26, SELL EXECUTED, 215.90

2018-10-26, NET, -1.81

2018-10-26, BUY ATTEMPT, 215.55
2018-10-26, SELL EXECUTED, 215.90

2018-10-26, SELL EXECUTED, 215.90

2018-10-26, NET, -1.81

2018-10-26, BUY ATTEMPT, 215.55
2018-10-29, BUY EXECUTED, 219.19
2018-10-29, SELL ATTEMPT, 211.50
2018-10-29, BUY EXECUTED, 219.19
2018-10-29, SELL ATTEMPT, 211.50
2018-10-29, BUY EXECUTED, 219.19
2018-10-29, SELL ATTEMPT, 211.50
2018-10-30, SELL EXECUTED, 211.15

2018-10-30, SELL EXECUTED, 211.15

2018-10-30, NET, -8.04

2018-10-30, BUY ATTEMPT, 212.56
2018-10-30, SELL EXECUTED, 211.15

2018-10-30, SELL EXECUTED, 211.15

2018-10-30, NET, -8.04

2018-10-30, BUY ATTEMPT, 212.56
2018-10-30, SELL EXECUTED, 211.15

2018-10-30, SELL EXECUTED, 211.15

2018-10-30, NET, -8.04

2018-10-30, BUY ATTEMPT, 212.56
2018-10-31, BUY EXECUTED, 216.88
2018-10-31, SELL ATTEMPT, 218.10
2018-10-31, BUY EXECUTED, 216.88
2018-10-31, SELL ATTEMPT, 218.10
2018-10-31, BUY EXECUTED, 216.88
2018-10-31, SELL ATTEMPT, 218.10
2018-11-01, SELL EXECUTED, 219.05

2018-11-01, SELL EXECUTED, 219.05

2018-11-01, NET, +2.17

2018-11-01, BUY ATTEMPT, 221.45
2018-11-01, SELL EXECUTED, 219.05

2018-11-01, SELL EXECUTED, 219.05

2018-11-01, NET, +2.17

2018-11-01, BUY ATTEMPT, 221.45
2018-11-01, SELL EXECUTED, 219.05

2018-11-01, SELL EXECUTED, 219.05

2018-11-01, NET, +2.17

2018-11-01, BUY ATTEMPT, 221.45
2018-11-02, BUY EXECUTED, 209.55
2018-11-02, SELL ATTEMPT, 206.76
2018-11-02, BUY EXECUTED, 209.55
2018-11-02, SELL ATTEMPT, 206.76
2018-11-02, BUY EXECUTED, 209.55
2018-11-02, SELL ATTEMPT, 206.76
2018-11-05, SELL EXECUTED, 204.30

2018-11-05, SELL EXECUTED, 204.30

2018-11-05, NET, -5.25

2018-11-05, BUY ATTEMPT, 200.89
2018-11-05, SELL EXECUTED, 204.30

2018-11-05, SELL EXECUTED, 204.30

2018-11-05, NET, -5.25

2018-11-05, BUY ATTEMPT, 200.89
2018-11-05, SELL EXECUTED, 204.30

2018-11-05, SELL EXECUTED, 204.30

2018-11-05, NET, -5.25

2018-11-05, BUY ATTEMPT, 200.89
2018-11-06, BUY EXECUTED, 201.92
2018-11-06, SELL ATTEMPT, 203.06
2018-11-06, BUY EXECUTED, 201.92
2018-11-06, SELL ATTEMPT, 203.06
2018-11-06, BUY EXECUTED, 201.92
2018-11-06, SELL ATTEMPT, 203.06
2018-11-07, SELL EXECUTED, 205.97

2018-11-07, SELL EXECUTED, 205.97

2018-11-07, NET, +4.05

2018-11-07, BUY ATTEMPT, 209.22
2018-11-07, SELL EXECUTED, 205.97

2018-11-07, SELL EXECUTED, 205.97

2018-11-07, NET, +4.05

2018-11-07, BUY ATTEMPT, 209.22
2018-11-07, SELL EXECUTED, 205.97

2018-11-07, SELL EXECUTED, 205.97

2018-11-07, NET, +4.05

2018-11-07, BUY ATTEMPT, 209.22
2018-11-08, BUY EXECUTED, 209.98
2018-11-08, SELL ATTEMPT, 208.49
2018-11-08, BUY EXECUTED, 209.98
2018-11-08, SELL ATTEMPT, 208.49
2018-11-08, BUY EXECUTED, 209.98
2018-11-08, SELL ATTEMPT, 208.49
2018-11-09, SELL EXECUTED, 205.55

2018-11-09, SELL EXECUTED, 205.55

2018-11-09, NET, -4.43

2018-11-09, BUY ATTEMPT, 204.47
2018-11-09, SELL EXECUTED, 205.55

2018-11-09, SELL EXECUTED, 205.55

2018-11-09, NET, -4.43

2018-11-09, BUY ATTEMPT, 204.47
2018-11-09, SELL EXECUTED, 205.55

2018-11-09, SELL EXECUTED, 205.55

2018-11-09, NET, -4.43

2018-11-09, BUY ATTEMPT, 204.47
